NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N
8506951,6128,,,"Rüdlingen, Gemeindehaus",Rüdlingen,Bus,&nbsp;,0,,114,2,Bus,675,2685287,1270407
8503421,13753,,,Jestetten,Jestetten,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,S9,2685300,1278800
8595416,7137,,,"Beringen, Bahnhof",Beringen,,&nbsp;,0,,,99,,,2685366,1283308
8583360,6848,,,"Flaach, Kirche",Flaach,Bus,&nbsp;,0,,124,2,Bus,"670,677,N64",2687523,1269697
8506755,1920,,,"Flaach, Wesenplatz",Flaach,Bus,&nbsp;,0,,124,2,Bus,"670,675,677,N64",2688082,1270067
8506039,12243,,,Schloss Laufen am Rheinfall,Laufen-Uhwiesen,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,116,1,Bahn,"S12,S33",2688287,1281318
8582102,6472,,,"Neuhausen SH, Bahnhof",Neuhausen am Rheinfall,,&nbsp;,0,,,99,,,2689072,1282005
8573442,6138,,,"Schaffhausen, Rhybadi",Schaffhausen,Bus,&nbsp;,0,,,2,Bus,"630,632,634,N69",2690040,1283331
8505344,7045,,,"Uhwiesen, Wassergasse",Laufen-Uhwiesen,Bus,&nbsp;,0,,116,2,Bus,"630,634,N69",2690108,1280432
8576169,1825,,,Oberwil bei Nürensdorf,Oberwil b Nürensdorf,Bus,&nbsp;,0,,122,2,Bus,"658,660,769,N66,N70",2690600,1257738
8557081,7009,,,"Buch am Irchel, Bebikon",Buch am Irchel,Bus,&nbsp;,0,,124,2,Bus,670,2690723,1266341
8573677,1169,,,"Neftenbach, Herrgass",Neftenbach,Bus,&nbsp;,0,,123,2,Bus,"674,N59",2691959,1264568
8573435,1973,,,"Rudolfingen, Dorf",Rudolfingen,Bus,&nbsp;,0,,115,2,Bus,"621,630,N69",2692855,1277338
8506047,10094,,,Andelfingen,Andelfingen,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,161,1,Bahn,"S12,S24,S33",2693210,1272182
8506046,11159,,,Henggart,Henggart,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,160,1,Bahn,"S12,S33",2693805,1268919
8572606,2733,,,"Ottenbach, Ulmenhof",Ottenbach,Bus,&nbsp;,0,,156,2,Bus,"215,N22",2673318,1236747
8590619,3727,,,"Glanzenberg, Bahnhof",Dietikon,Bus,&nbsp;,0,,154,2,Bus,317,2674052,1250228
8590841,1725,,,"Urdorf, Neumatt",Urdorf,Bus,&nbsp;,0,,154,2,Bus,"314,317,N34",2674130,1248950
8502778,65,,,"Obfelden, Alte Post",Obfelden,Bus,&nbsp;,0,,156,2,Bus,"212,217,N22",2674300,1235035
8590847,3590,,,"Urdorf, Sonne",Urdorf,Bus,&nbsp;,0,,154,2,Bus,"314,317",2674315,1248313
8595356,6883,,,"Buchs ZH, Furttalstrasse",Buchs ZH,Bus,&nbsp;,0,,111,2,Bus,455,2675339,1256561
8576257,1870,,,"Buchs ZH, Petermoos",Buchs ZH,Bus,&nbsp;,0,,111,2,Bus,"455,485,N45",2675717,1256806
8580437,3601,,,"Kloten, Säntisstrasse",Kloten,Bus,&nbsp;,0,,121,2,Bus,"733,735",2686917,1256283
8590899,3371,,,"Wallisellen, Zentrum",Wallisellen,Bus,&nbsp;,0,,121,2,Bus,"761,771",2686955,1252124
8591072,455,,,"Zürich, Berghaldenstrasse",Zürich,"Bus,Trolleybus",&nbsp;,0,,110,2,Bus,"31,N71,N74",2686986,1245949
8576153,2026,,,"Kloten, Rankstrasse",Kloten,Bus,&nbsp;,0,,121,2,Bus,"733,765,N52",2686991,1256236
8579190,3227,,,"Horgen, Plattenhof",Horgen,Bus,&nbsp;,0,,151,2,Bus,136,2686998,1235579
8588737,6308,,,"Kloten, Geissbergstrasse",Kloten,Bus,&nbsp;,0,,121,2,Bus,735,2687050,1256535
8502208,11246,,,Horgen Oberdorf,Horgen Oberdorf,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,151,1,Bahn,S24,2687126,1234824
8594182,6762,,,"Horgen, Wannerstrasse",Horgen,Bus,&nbsp;,0,,151,2,Bus,"121,136",2687211,1235311
8503078,12807,,,Waldburg,Zollikon,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,140,1,Bahn,"S18,SN18",2687231,1244490
8590694,567,,,"Kloten, Buchhalden",Kloten,Bus,&nbsp;,0,,121,2,Bus,"731,736",2687245,1255501
8587971,3271,,,"Erlenbach ZH, Im Loo",Erlenbach ZH,Bus,&nbsp;,0,,140,2,Bus,961,2687345,1239978
8503147,12575,,,Stettbach,Zürich,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,110,1,Bahn,"S11,S12,S3,S9,SN1,SN11,SN6,SN9",2687374,1250219
8594186,6769,,,"Wallisellen, Haldenstrasse",Wallisellen,Bus,&nbsp;,0,,121,2,Bus,774,2687408,1252272
8591024,3826,,,"Zollikerberg, Hasenbart",Zollikerberg,Bus,&nbsp;,0,,140,2,Bus,91,2687578,1245009
8591399,3769,,,"Zürich, Trichtenhausenfussweg",Zürich,Bus,&nbsp;,0,,110,2,Bus,91,2687638,1245464
8596113,6986,,,"Dübendorf, Hochbord Süd",Dübendorf,Bus,&nbsp;,0,,121,2,Bus,760,2687707,1250451
8577912,2747,,,"Horgen, untere Mühle",Horgen,Bus,&nbsp;,0,,151,2,Bus,"132,134,155,E",2687759,1234898
8591228,1389,,,"Zürich, Kienastenwies",Zürich,"Bus,Trolleybus",&nbsp;,0,,110,2,Bus,"31,N71",2687812,1245571
8580724,433,,,"Horgen, Baumgärtlihof",Horgen,Bus,&nbsp;,0,,151,2,Bus,"132,134,155,N26",2687878,1234882
8595074,6844,,,"Dietlikon, Hinentalstrasse",Dietlikon,Bus,&nbsp;,0,,121,2,Bus,749,2688241,1253399
8590885,3244,,,"Wallisellen, Furtbach",Wallisellen,Bus,&nbsp;,0,,121,2,Bus,772,2688275,1251850
8588987,2258,,,"Horgen, Schnegg",Horgen,Bus,&nbsp;,0,,151,2,Bus,"131,132,155,N26",2688321,1233719
8587970,3703,,,"Erlenbach ZH, Föhrenstrasse",Erlenbach ZH,Bus,&nbsp;,0,,140,2,Bus,961,2688414,1240236
8503660,1172,,,Herrliberg (See),Herrliberg,,&nbsp;,0,,141,99,,,2688583,1237599
8590652,1002,,,"Horgen, Glärnischhof",Horgen,Bus,&nbsp;,0,,151,2,Bus,"134,E,N26",2688626,1234403
8590641,6641,,,"Herrliberg, Busenhardstrasse",Herrliberg,Bus,&nbsp;,0,,141,2,Bus,973,2688655,1238437
8588008,2445,,,"Herrliberg, Sportplatz",Herrliberg,Bus,&nbsp;,0,,141,2,Bus,973,2688737,1238642
8503103,11173,,,Herrliberg-Feldmeilen,Feldmeilen,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,141,1,Bahn,"S16,S6,SN7",2688835,1237443
8588314,659,,,"Dietlikon, Bahnhof",Dietlikon,Bus,&nbsp;,0,,121,2,Bus,"748,749",2689065,1252804
8590657,706,,,"Horgen, Risi/Dow",Horgen,Bus,&nbsp;,0,,151,2,Bus,"134,E",2689267,1234012
8510516,7103,,,"Dietlikon, Haldensteig",Dietlikon,,&nbsp;,0,,,99,,,2689321,1253984
8590662,6653,,,"Horgen, Waldhof",Horgen,Bus,&nbsp;,0,,151,2,Bus,131,2689486,1232011
8503066,12543,,,Zumikon,Zumikon,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,140,1,Bahn,"S18,SN18",2689572,1243033
8590505,3467,,,"Binz bei Maur, Fridlimatt",Binz bei Maur,Bus,&nbsp;,0,,121,2,Bus,"701,N71",2689594,1246057
8503897,1692,,,"Schönenberg ZH, Müsli",Schönenberg ZH,Bus,&nbsp;,0,,153,2,Bus,150,2689684,1228951
8588316,3792,,,"Bassersdorf, Dietlikonerstr.",Bassersdorf,Bus,&nbsp;,0,,121,2,Bus,"660,765,766,769,N78",2689836,1255234
8591405,2722,,,"Zürich, Uetlihof",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"13,17,89,N2",2681240,1245655
8591278,1648,,,"Zürich, Mittelleimbach",Zürich,Bus,&nbsp;,0,,110,2,Bus,"151,70,N15",2681316,1241920
8591370,2398,,,"Zürich, Sihlweidstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"70,N15",2681339,1242285
8590471,1004,,,"Adliswil, Baldernstrasse",Adliswil,Bus,&nbsp;,0,,150,2,Bus,"151,N15",2681418,1241660
8591824,493,,,"Zürich, Binz",Zürich,Bus,&nbsp;,0,,110,2,Bus,76,2681560,1246352
8503051,12544,,,Zürich Binz,Zürich,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,110,1,Bahn,S10,2681578,1246315
8595899,6975,,,"Zürich, Glaubtenstrasse Nord",Zürich,Bus,&nbsp;,0,,110,2,Bus,"40,42,80,N8",2681581,1252110
8573158,2380,,,"Langnau am Albis, Hinteralbis",Langnau am Albis,Bus,&nbsp;,0,,151,2,Bus,240,2681657,1236537
8591154,916,,,"Zürich, Frymannstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"70,N15",2681665,1243259
8590469,830,,,"Adliswil, Feldblumenstrasse",Adliswil,Bus,&nbsp;,0,,150,2,Bus,"151,N15",2681691,1240979
8591268,1612,,,"Zürich, Manegg",Zürich,Bus,&nbsp;,0,,110,2,Bus,"70,N15",2681753,1243464
8502204,13732,,,Zug,Zug,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,"S1,S24,S5",2681800,1225500
8591206,1292,,,"Zürich, Hürstholz",Zürich,Bus,&nbsp;,0,,110,2,Bus,"40,42",2681820,1252351
8580522,799,,,"Zürich, Escher-Wyss-Platz",Zürich,"Bus,Tram,Trolleybus",&nbsp;,2,,110,3,Bus Tram,"13,17,33,4,72,8,83,N13,N15,N17,N18,N4,N9",2681874,1249415
8503011,13042,,,Zürich Wiedikon,Zürich,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,110,1,Bahn,"S2,S24,S8,SN8",2681899,1247341
8573710,3042,,,"Zürich, Bahnhof Wiedikon",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"14,215,220,235,236,245,67,76,9,N14",2681991,1247302
8591079,478,,,"Zürich, Bezirksgebäude",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"2,3,N3",2682089,1247605
8502206,10135,,,Baar,Baar ZG,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,"S1,S24",2682159,1227730
8511413,7166,,,"Adliswil, Sihlau",Adliswil,,&nbsp;,0,,150,99,,,2682167,1239743
8591235,1445,,,"Zürich, Krematorium Nordheim",Zürich,Bus,&nbsp;,0,,110,2,Bus,40,2682243,1251076
8590474,1462,,,"Adliswil, Krone",Adliswil,Bus,&nbsp;,0,,150,2,Bus,"184,N18",2682341,1240816
8590485,2672,,,"Adliswil, Tobelhof",Adliswil,Bus,&nbsp;,0,,150,2,Bus,152,2682410,1240385
8581534,6072,,,"Baar, Kreuzplatz",Baar ZG,,&nbsp;,0,,,99,,,2682414,1227710
8503010,13026,,,Zürich Enge,Zürich,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,110,1,Bahn,"S2,S24,S8,SN8",2682489,1246493
8591106,586,,,"Zürich, Butzenstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"184,185,7,70,N15,N18",2682499,1243968
8591064,2551,,,"Zürich, Bahnhof Selnau",Zürich,Tram,&nbsp;,2,,110,5,Tram,8,2682582,1247223
8591076,3587,,,"Zürich, Berufswahlschule",Zürich,Bus,&nbsp;,0,,110,2,Bus,40,2682629,1250971
8591101,564,,,"Zürich, Bucheggplatz",Zürich,"Bus,Tram,Trolleybus",&nbsp;,2,,110,3,Bus Tram,"11,15,32,40,69,72,83,N12,N15,N18,N2,N9",2682635,1250304
8591304,2005,,,"Zürich, Renggerstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"184,185,7,70",2682694,1244311
8502495,7022,,,"Zürich, Bahnhof Wollishofen",Zürich,Bus,&nbsp;,0,,110,2,Bus,"184,185,70",2682715,1244718
8591080,3774,,,"Zürich, Bhf. Wollishofen/Werft",Zürich,Bus,&nbsp;,0,,110,2,Bus,"161,165",2682794,1244713
8591317,2055,,,"Zürich, Rentenanstalt",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"161,165,5",2682822,1246416
8590476,6594,,,"Adliswil, Ahornweg",Adliswil,Bus,&nbsp;,0,,150,2,Bus,"162,185,N18",2682829,1241473
8591384,2582,,,"Zürich, Stockerstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"13,17,6,7,8,N16",2682843,1246915
8590679,1440,,,"Kilchberg ZH, Asp",Kilchberg ZH,Bus,&nbsp;,0,,150,2,Bus,"162,185",2682912,1241783
8573182,6100,,,"Hausen a.A., Bifang",Hausen am Albis,Bus,&nbsp;,0,,151,2,Bus,"280,N24",2683032,1232804
8591299,1861,,,"Zürich, Paradeplatz",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"11,13,17,2,6,7,8,9,N11,N16",2683104,1247126
8590709,2757,,,"Langnau am Albis, Unterrengg",Langnau am Albis,Bus,&nbsp;,0,,150,2,Bus,140,2683134,1237259
8590691,2580,,,"Kilchberg ZH, Stockengut",Kilchberg ZH,Bus,&nbsp;,0,,150,2,Bus,"163,66",2683286,1242056
8591378,2461,,,"Zürich, Stadtgrenze",Zürich,Bus,&nbsp;,0,,110,2,Bus,"161,165,N16",2683352,1243272
8591373,2411,,,"Zürich, Sonneggstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"15,7,N7",2683445,1248588
8576193,440,,,"Zürich, Bellevue",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"11,15,2,4,5,8,9,912,916,N11,N91",2683575,1246839
8573161,1511,,,"Langnau-Gattikon, Bahnhof",Langnau am Albis,Bus,&nbsp;,0,,150,2,Bus,"140,153,240",2683595,1237958
8503097,11511,,,Langnau-Gattikon,Langnau am Albis,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,150,1,Bahn,"S4,SN4",2683618,1237964
8590680,1457,,,"Kilchberg ZH, Gemeindehaus",Kilchberg ZH,Bus,&nbsp;,0,,150,2,Bus,"161,163,N16",2683653,1242167
8590779,1657,,,"Rüschlikon, Moosstrasse",Rüschlikon,Bus,&nbsp;,0,,150,2,Bus,"156,165,N16",2683678,1239666
8591433,2924,,,"Zürich, Winkelriedstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"10,9,N10",2683786,1248632
8591112,694,,,"Zürich, Dorflinde",Zürich,Bus,&nbsp;,0,,110,2,Bus,75,2683826,1251325
8591032,3810,,,"Zürich Flughafen, Werkhof",Zürich Flughafen,,&nbsp;,0,,,99,,,2683837,1255422
8590673,1391,,,"Kilchberg ZH, Bahnhof",Kilchberg ZH,Bus,&nbsp;,0,,150,2,Bus,"162,163",2683868,1242094
8591242,1502,,,"Zürich, Langensteinenstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,39,2683887,1249668
8576196,1456,,,"Zürich, Kreuzstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"2,4,912,916,N91",2683936,1246410
8591256,1552,,,"Zürich, Leutschenbach",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"10,11,781,787,N78,N9",2683971,1252107
8591220,1359,,,"Zürich, Kantonsschule",Zürich,Tram,&nbsp;,2,,110,5,Tram,"5,9",2683977,1247470
8576194,769,,,"Zürich, Elektrowatt",Zürich,Bus,&nbsp;,0,,110,2,Bus,"912,916",2683992,1245766
8590776,1505,,,"Rüschlikon, Langhaldenstrasse",Rüschlikon,Bus,&nbsp;,0,,150,2,Bus,"165,N16",2684126,1240062
8591303,1889,,,"Zürich, Platte",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"5,6,N6",2684133,1247727
8502776,940,,,"Gattikon, Obstgarten",Gattikon,Bus,&nbsp;,0,,150,2,Bus,"140,240",2684161,1237687
8591420,2814,,,"Zürich, Waldgarten",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"7,75,9,N7",2684431,1250924
8590826,2112,,,"Thalwil, Rudishaldenstrasse",Thalwil,Bus,&nbsp;,0,,150,2,Bus,156,2684763,1238656
8573164,2412,,,"Thalwil, Feldstrasse",Thalwil,Bus,&nbsp;,0,,150,2,Bus,"140,240,N16",2684799,1238322
8591330,2145,,,"Zürich, Saatlenstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"61,62,N12",2684848,1251718
8591199,1278,,,"Zürich, Hölderlinstrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"3,8,N71,N74",2684883,1246749
8590622,3246,,,"Glattbrugg, Giebeleichstrasse",Glattbrugg,Bus,&nbsp;,0,,121,2,Bus,"761,781",2684967,1253676
8591198,3470,,,"Zürich, Hölderlinsteig",Zürich,Trolleybus,&nbsp;,0,,110,2,Bus,33,2685074,1246831
8587654,3247,,,"Glattbrugg, Glatthof",Glattbrugg,Bus,&nbsp;,0,,121,2,Bus,"759,762,N9",2685178,1254351
8573168,2655,,,"Thalwil, Bahnhof",Thalwil,Bus,&nbsp;,0,,150,2,Bus,240,2685202,1238947
8591440,2956,,,"Zürich, Wonnebergstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,77,2685220,1245167
8590815,600,,,"Thalwil, Böni",Thalwil,Bus,&nbsp;,0,,150,2,Bus,"140,142",2685232,1237718
8591403,2688,,,"Zürich, Tulpenstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"62,N12",2685283,1251203
8503309,11428,,,Kloten Balsberg,Kloten,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,121,1,Bahn,"S7,SN7",2685398,1255222
8573214,422,,,"Kloten, Balsberg Hardacher",Kloten,Bus,&nbsp;,0,,121,2,Bus,"735,759,768,N10",2685493,1254954
8590812,2434,,,"Thalwil, Alterszentrum",Thalwil,Bus,&nbsp;,0,,150,2,Bus,142,2685574,1237803
8576203,715,,,"Zollikon, Dufourplatz",Zollikon,Bus,&nbsp;,0,,140,2,Bus,"910,912,916,99,N11,N91,N99",2685700,1243903
8591212,1315,,,"Zürich, Im Walder",Zürich,Bus,&nbsp;,0,,110,2,Bus,77,2685800,1244776
8510553,7106,,,"Zürich, Balgrist Ost",Zürich,Bus,&nbsp;,0,,110,2,Bus,77,2685857,1245499
8590740,3375,,,"Opfikon, Aublick",Opfikon,Bus,&nbsp;,0,,121,2,Bus,762,2685932,1253276
8503141,11489,,,Küsnacht Goldbach,Goldbach ZH,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,140,1,Bahn,"S16,S6,SN7",2685962,1242395
8590734,1806,,,"Oberrieden Dorf, Bahnhof",Dorf,Bus,&nbsp;,0,,150,2,Bus,145,2686151,1236839
8502209,11806,,,Oberrieden Dorf,Dorf,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,150,1,Bahn,S24,2686183,1236848
8576208,516,,,"Küsnacht ZH, Boglerenstrasse",Küsnacht ZH,Bus,&nbsp;,0,,140,2,Bus,"912,916,N91",2686455,1242340
8588744,6276,,,"Wallisellen, Kaserne",Wallisellen,Bus,&nbsp;,0,,121,2,Bus,761,2686558,1252410
8590704,2043,,,"Küsnacht ZH, Reform. Kirche",Küsnacht ZH,Bus,&nbsp;,0,,140,2,Bus,918,2686589,1241267
8587010,1877,,,"Uster, Pfannenstielstrasse",Uster,Bus,&nbsp;,0,,131,2,Bus,816,2695435,1244788
8575944,1384,,,"Kemptthal, Bahnhof",Kemptthal,Bus,&nbsp;,0,,,2,Bus,657,2695540,1256575
8576109,5049,,,"Richterswil, Bächlistrasse",Richterswil,Bus,&nbsp;,0,,153,2,Bus,"170,N29",2695590,1229038
8576108,6161,,,"Richterswil, Kerag",Richterswil,Bus,&nbsp;,0,,153,2,Bus,"170,N29",2696004,1229011
8577511,6407,,,"Wollerau, Hermannsweid",Wollerau,,&nbsp;,0,,181,99,,,2696173,1228579
8587942,3676,,,"Männedorf, Widenbad",Männedorf,Bus,&nbsp;,0,,142,2,Bus,940,2696291,1235289
8587497,3568,,,"Esslingen, Loogarten",Esslingen,Bus,&nbsp;,0,,142,2,Bus,"842,N84",2696419,1238604
8581539,3200,,,"Uster, Apothekerstrasse",Uster,Bus,&nbsp;,0,,131,2,Bus,813,2696452,1244709
8510469,7139,,,"Wollerau, Oberblatt",Wollerau,,&nbsp;,0,,181,99,,,2696531,1227924
8577513,6401,,,"Wollerau, Studenbühl",Wollerau,,&nbsp;,0,,181,99,,,2696566,1228333
8576788,3653,,,"Uster, Burgreben",Uster,Bus,&nbsp;,0,,131,2,Bus,"813,N84",2696609,1244456
8588098,3802,,,"Gutenswil, Sternen",Gutenswil,Bus,&nbsp;,0,,130,2,Bus,"725,N72",2696666,1249049
8503170,1553,,,"Esslingen, Lieburg",Esslingen,Bus,&nbsp;,0,,142,2,Bus,"842,N84",2696755,1239165
8575972,2340,,,"Stäfa, Schützenhaus Wanne",Stäfa,Bus,&nbsp;,0,,143,2,Bus,950,2697043,1234551
8588336,6412,,,"Wollerau, Verenahof",Wollerau,,&nbsp;,0,,181,99,,,2697136,1227825
8577525,6400,,,"Wollerau, Roos",Wollerau,,&nbsp;,0,,181,99,,,2697176,1227345
8581543,1466,,,"Uster, Krone",Uster,Bus,&nbsp;,0,,131,2,Bus,"813,N84",2697264,1244159
8503872,3686,,,"Uster, Reithalle",Uster,Bus,&nbsp;,0,,131,2,Bus,"818,827,830,N81",2697318,1245848
8503284,13747,,,Biberbrugg,Biberbrugg,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,"S13,S40",2697374,1223632
8581279,2948,,,"Wollerau, Bahnhof",Wollerau,,&nbsp;,0,,181,99,,,2697464,1227953
8588056,2637,,,"Uster, Talweg",Uster,Bus,&nbsp;,0,,131,2,Bus,"812,N81",2697635,1244986
8592287,3063,,,"Bäch SZ, Bahnhof",Bäch,Bus,&nbsp;,0,,181,2,Bus,189,2697666,1228618
8575979,1439,,,"Uster, Koppach",Uster,Bus,&nbsp;,0,,131,2,Bus,"845,N84",2697963,1244297
8581547,1168,,,"Uster, Herracher",Uster,Bus,&nbsp;,0,,131,2,Bus,"845,N84",2697985,1244057
8503185,2917,,,"Oetwil am See, Willikon",Oetwil am See,Bus,&nbsp;,0,,143,2,Bus,"845,867",2698152,1235863
8503283,13746,,,Einsiedeln,Einsiedeln,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,"S13,S40",2699058,1220510
8503761,7185,,,"Feusisberg, Gemeindehaus",Feusisberg,Bus,&nbsp;,0,,181,2,Bus,N29,2699176,1227078
8592290,3713,,,"Freienbach, Bezirksschule",Freienbach,,&nbsp;,0,,,99,,,2699679,1228875
8576022,882,,,"Grüningen, Freihof",Grüningen,Bus,&nbsp;,0,,143,2,Bus,"845,867,N86",2699918,1237184
8503183,2497,,,"Grüningen, Station",Grüningen,Bus,&nbsp;,0,,143,2,Bus,"845,867,N86",2699979,1237566
8581273,877,,,"Freienbach, Bahnhof SOB",Freienbach,Bus,&nbsp;,0,,181,2,Bus,189,2700064,1228996
8581268,6373,,,"Freienbach, Kirche",Freienbach,,&nbsp;,0,,181,99,,,2700100,1229050
8576021,2604,,,"Grüningen, Stedtli",Grüningen,Bus,&nbsp;,0,,143,2,Bus,"845,867,N86",2700156,1237871
8592295,3719,,,"Pfäffikon SZ, Schiessstand",Pfäffikon SZ,Bus,&nbsp;,0,,181,2,Bus,"188,N29",2700478,1228168
8573537,2865,,,"Kollbrunn, Weissenthal",Kollbrunn,Bus,&nbsp;,0,,170,2,Bus,832,2700529,1255945
8587937,3670,,,"Gossau ZH, Moos",Gossau ZH,Bus,&nbsp;,0,,132,2,Bus,862,2700623,1239995
8573538,1435,,,"Kollbrunn, Bahnhof",Kollbrunn,Bus,&nbsp;,0,,170,2,Bus,"832,N68",2700694,1257236
8583869,6982,,,"Russikon, Dorf",Russikon,Bus,&nbsp;,0,,135,2,Bus,825,2701050,1250178
8582659,6677,,,"Pfäffikon ZH, Matten",Pfäffikon ZH,Bus,&nbsp;,0,,135,2,Bus,830,2701056,1247495
8576020,2756,,,"Ottikon (Gossau), Unterottikon",Ottikon b Gossau,Bus,&nbsp;,0,,132,2,Bus,"845,867,N86",2701147,1238796
8503668,3275,,,Insel Ufenau,Ufenau,,&nbsp;,0,,133,99,,,2701344,1230549
8503209,11884,,,Pfäffikon SZ,Pfäffikon SZ,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,181,1,Bahn,"S2,S25,S40,S5,S8,SN5,SN8",2701513,1228894
8576034,2597,,,"Ottikon (Gossau), Strick",Ottikon b Gossau,Bus,&nbsp;,0,,132,2,Bus,867,2701622,1239356
8573804,6862,,,"Pfäffikon SZ, Wannenweid",Pfäffikon SZ,Bus,&nbsp;,0,,181,2,Bus,N29,2701658,1227726
8573801,6384,,,"Pfäffikon SZ, Schützenstrasse",Pfäffikon SZ,,&nbsp;,0,,181,99,,,2701725,1228625
8503109,10829,,,Feldbach,Feldbach,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,133,1,Bahn,"S16,S7",2701814,1232908
8581057,6380,,,"Pfäffikon SZ, Gräfli",Pfäffikon SZ,Bus,&nbsp;,0,,181,2,Bus,N29,2701832,1228239
8503556,2896,,,"Pfäffikon ZH, Wiesengrund",Pfäffikon ZH,Bus,&nbsp;,0,,135,2,Bus,"833,N72",2702056,1247825
8503564,1945,,,"Madetswil, Dorf",Madetswil,Bus,&nbsp;,0,,135,2,Bus,"825,N82",2702217,1252004
8506005,12092,,,Rikon,Rikon im Tösstal,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,170,1,Bahn,"S11,S26",2702401,1255787
8580793,6156,,,"Rikon im Tösstal, Bahnhof",Rikon im Tösstal,Bus,&nbsp;,0,,170,2,Bus,N68,2702436,1255805
